date,home_team,away_team,team,scorer,minute,own_goal,penalty
1928-03-06,Uruguay,Alemania,Uruguay,Pedro Petrone,39.0,False,False
1928-03-06,Uruguay,Alemania,Uruguay,Héctor Castro,63.0,False,False
1928-03-06,Uruguay,Alemania,Alemania,Richard Hofmann,81.0,False,False
1928-03-06,Uruguay,Alemania,Uruguay,Pedro Petrone,84.0,False,False
1928-04-06,Egipto,Portugal,Egipto,Mahmoud Mokhtar El-Tetsh,15.0,False,False
1928-04-06,Egipto,Portugal,Egipto,Ali Mohamed Riad,48.0,False,False
1928-04-06,Egipto,Portugal,Portugal,Vítor Silva,76.0,False,False
1928-04-06,Italia,España,España,José Maria Yermo,47.0,False,False
1928-05-06,Chile,México,México,Ernesto Sota,15.0,False,False
1928-05-06,Países Bajos,Bélgica,Países Bajos,Leonardus Ghering,4.0,False,False
1928-05-06,Países Bajos,Bélgica,Países Bajos,Felix Smeets,6.0,False,False
1928-05-06,Países Bajos,Bélgica,Países Bajos,Wim Tap,63.0,False,False
1928-05-06,Países Bajos,Bélgica,Bélgica,Pierre Braine,85.0,False,False
1928-06-06,Argentina,Egipto,Argentina,Roberto Cherro,10.0,False,False
1928-06-06,Argentina,Egipto,Argentina,Manuel Ferreira,32.0,False,False
1928-06-06,Argentina,Egipto,Argentina,Domingo Tarasconi,37.0,False,False
1928-06-06,Argentina,Egipto,Argentina,Domingo Tarasconi,54.0,False,False
1928-06-06,Argentina,Egipto,Argentina,Domingo Tarasconi,61.0,False,False
1928-06-06,Argentina,Egipto,Argentina,Manuel Ferreira,82.0,False,False
1928-07-06,Uruguay,Italia,Uruguay,Pedro Cea,17.0,False,False
1928-07-06,Uruguay,Italia,Uruguay,Antonio Campolo,28.0,False,False
1928-07-06,Uruguay,Italia,Uruguay,Héctor Scarone,31.0,False,False
1928-08-06,Países Bajos,Chile,Países Bajos,Leonardus Ghering,59.0,False,False
1928-08-06,Países Bajos,Chile,Países Bajos,Felix Smeets,66.0,False,False
1928-09-06,Italia,Egipto,Egipto,Ali Mohamed Riad,12.0,False,False
1928-09-06,Italia,Egipto,Egipto,Ali Mohamed Riad,16.0,False,False
1928-09-06,Italia,Egipto,Egipto,Moussa Hassan El-Ezam,60.0,False,False
1928-10-06,Uruguay,Argentina,Uruguay,Pedro Petrone,23.0,False,False
1928-10-06,Uruguay,Argentina,Argentina,Manuel Ferreira,50.0,False,False
,Uruguay,Argentina,Uruguay,Roberto Figueroa,17.0,False,False
,Uruguay,Argentina,Argentina,Luis Monti,28.0,False,False
,Uruguay,Argentina,Uruguay,Héctor Scarone,73.0,False,False
1929-01-11,Paraguay,Uruguay,Paraguay,Aurelio González,16.0,False,False
1929-01-11,Paraguay,Uruguay,Paraguay,Diógenes Domínguez,55.0,False,False
1929-01-11,Paraguay,Uruguay,Paraguay,Aurelio González,86.0,False,False
1929-03-11,Argentina,Perú,Argentina,Carlos Peucelle,6.0,False,False
1929-03-11,Argentina,Perú,Argentina,Adolfo Zumelzú,38.0,False,False
1929-03-11,Argentina,Perú,Argentina,Adolfo Zumelzú,58.0,False,False
1929-10-11,Argentina,Paraguay,Argentina,Mario Evaristo,7.0,False,False
1929-10-11,Argentina,Paraguay,Argentina,Manuel Ferreira,24.0,False,False
1929-10-11,Argentina,Paraguay,Argentina,Manuel Ferreira,48.0,False,False
1929-10-11,Argentina,Paraguay,Argentina,Roberto Cherro,50.0,False,False
1929-10-11,Argentina,Paraguay,Paraguay,Diógenes Domínguez,56.0,False,False
1929-11-11,Perú,Uruguay,Uruguay,Lorenzo Fernández,21.0,False,False
1929-11-11,Perú,Uruguay,Uruguay,Lorenzo Fernández,29.0,False,False
1929-11-11,Perú,Uruguay,Uruguay,Lorenzo Fernández,43.0,False,False
1929-11-11,Perú,Uruguay,Uruguay,José Leandro Andrade,69.0,False,False
,Paraguay,Perú,Paraguay,Lino Nessi,10.0,False,False
,Paraguay,Perú,Paraguay,Aurelio González,55.0,False,False
,Paraguay,Perú,Paraguay,Aurelio González,63.0,False,False
,Paraguay,Perú,Paraguay,Aurelio González,69.0,False,False
,Paraguay,Perú,Paraguay,Diógenes Domínguez,82.0,False,False
,Argentina,Uruguay,Argentina,Manuel Ferreira,14.0,False,False
,Argentina,Uruguay,Argentina,Mario Evaristo,77.0,False,False
,Bélgica,Estados Unidos,Estados Unidos,Bart McGhee,23.0,False,False
,Bélgica,Estados Unidos,Estados Unidos,Tom Florie,45.0,False,False
,Bélgica,Estados Unidos,Estados Unidos,Bert Patenaude,69.0,False,False
,Francia,México,Francia,Lucien Laurent,19.0,False,False
,Francia,México,Francia,Marcel Langiller,40.0,False,False
,Francia,México,Francia,André Maschinot,43.0,False,False
,Francia,México,México,Juan Carreño,70.0,False,False
,Francia,México,Francia,André Maschinot,87.0,False,False
,Brasil,Yugoslavia,Brasil,Preguinho,62.0,False,False
,Argentina,Francia,Argentina,Luis Monti,81.0,False,False
,Paraguay,Estados Unidos,Estados Unidos,Bert Patenaude,10.0,False,False
,Paraguay,Estados Unidos,Estados Unidos,Bert Patenaude,15.0,False,False
,Paraguay,Estados Unidos,Estados Unidos,Bert Patenaude,50.0,False,False
,Uruguay,Perú,Uruguay,Héctor Castro,65.0,False,False
,Argentina,México,Argentina,Guillermo Stábile,8.0,False,False
,Argentina,México,Argentina,Adolfo Zumelzú,12.0,False,False
,Argentina,México,Argentina,Guillermo Stábile,17.0,False,False
,Argentina,México,México,Manuel Rosas,42.0,False,False
,Argentina,México,Argentina,Francisco Varallo,53.0,False,False
,Argentina,México,Argentina,Adolfo Zumelzú,55.0,False,False
,Argentina,México,México,Manuel Rosas,65.0,False,False
,Argentina,México,México,Roberto Gayón,75.0,False,False
,Argentina,México,Argentina,Guillermo Stábile,80.0,False,False
,Bélgica,Paraguay,Paraguay,Luis Vargas Peña,40.0,False,False
,Bolivia,Brasil,Brasil,Moderato Wisintainer,37.0,False,False
,Bolivia,Brasil,Brasil,Preguinho,57.0,False,False
,Bolivia,Brasil,Brasil,Moderato Wisintainer,73.0,False,False
,Bolivia,Brasil,Brasil,Preguinho,83.0,False,False
,Uruguay,Romania,Uruguay,Pablo Dorado,7.0,False,False
,Uruguay,Romania,Uruguay,Héctor Scarone,26.0,False,False
,Uruguay,Romania,Uruguay,Peregrino Anselmo,31.0,False,False
,Uruguay,Romania,Uruguay,Pedro Cea,35.0,False,False
,Argentina,Chile,Argentina,Guillermo Stábile,12.0,False,False
,Argentina,Chile,Argentina,Guillermo Stábile,13.0,False,False
,Argentina,Chile,Argentina,Mario Evaristo,51.0,False,False
,Argentina,Estados Unidos,Argentina,Luis Monti,20.0,False,False
,Argentina,Estados Unidos,Argentina,Alejandro Scopelli,56.0,False,False
,Argentina,Estados Unidos,Argentina,Guillermo Stábile,69.0,False,False
,Argentina,Estados Unidos,Argentina,Carlos Peucelle,80.0,False,False
,Argentina,Estados Unidos,Argentina,Carlos Peucelle,85.0,False,False
,Argentina,Estados Unidos,Argentina,Guillermo Stábile,87.0,False,False
,Argentina,Estados Unidos,Estados Unidos,Jim Brown,89.0,False,False
,Uruguay,Yugoslavia,Uruguay,Pedro Cea,18.0,False,False
,Uruguay,Yugoslavia,Uruguay,Peregrino Anselmo,20.0,False,False
,Uruguay,Yugoslavia,Uruguay,Peregrino Anselmo,31.0,False,False
,Uruguay,Yugoslavia,Uruguay,Santos Iriarte,61.0,False,False
,Uruguay,Yugoslavia,Uruguay,Pedro Cea,67.0,False,False
,Uruguay,Yugoslavia,Uruguay,Pedro Cea,72.0,False,False
,Uruguay,Argentina,Uruguay,Pablo Dorado,12.0,False,False
,Uruguay,Argentina,Argentina,Carlos Peucelle,20.0,False,False
,Uruguay,Argentina,Argentina,Guillermo Stábile,37.0,False,False
,Uruguay,Argentina,Uruguay,Pedro Cea,57.0,False,False
,Uruguay,Argentina,Uruguay,Santos Iriarte,68.0,False,False
,Uruguay,Argentina,Uruguay,Héctor Castro,89.0,False,False
1933-11-06,Suecia,Estonia,Suecia,Knut Kroon,7.0,False,False
1933-11-06,Suecia,Estonia,Suecia,Lennart Bunke,10.0,False,False
1933-11-06,Suecia,Estonia,Suecia,Bertil Ericsson,13.0,False,False
1933-11-06,Suecia,Estonia,Suecia,Torsten Bunke,43.0,False,False
1933-11-06,Suecia,Estonia,Suecia,Bertil Ericsson,70.0,False,False
1933-11-06,Suecia,Estonia,Suecia,Sven Andersson,79.0,False,False
,Lithuania,Suecia,Suecia,Knut Hansson,55.0,False,False
,Lithuania,Suecia,Suecia,Knut Hansson,65.0,False,False
,Yugoslavia,Suiza,Suiza,Alessandro Frigerio,76.0,False,False
,Yugoslavia,Suiza,Suiza,Willy Jäggi,80.0,False,False
,Suiza,Romania,Suiza,Ernst Hufschmid,75.0,False,False
,Suiza,Romania,Suiza,Erwin Hochsträsser,80.0,False,False
,Haití,Cuba,Haití,Robert St. Fort,85.0,False,False
1934-01-02,Haití,Cuba,Haití,Robert St. Fort,25.0,False,False
,Republic Of Ireland,Bélgica,Bélgica,Jean Capelle,15.0,False,False
,Republic Of Ireland,Bélgica,Bélgica,Stan Vanden Eynde,30.0,False,False
,Republic Of Ireland,Bélgica,Bélgica,François Vanden Eynde,47.0,False,False
,Republic Of Ireland,Bélgica,Bélgica,François Vanden Eynde,60.0,False,False
1934-04-03,México,Cuba,México,Dionisio Mejía,12.0,False,False
1934-04-03,México,Cuba,México,Dionisio Mejía,14.0,False,False
1934-04-03,México,Cuba,México,Dionisio Mejía,16.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Josef Rasselnberg,2.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Willi Wigold,12.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Ernst Albrecht,24.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Karl Hohmann,30.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Josef Rasselnberg,35.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Karl Hohmann,52.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Karl Hohmann,53.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Josef Rasselnberg,57.0,False,False
1934-11-03,Luxembourg,Alemania,Alemania,Josef Rasselnberg,89.0,False,False
1934-11-03,México,Cuba,México,Jorge Sota,24.0,False,False
1934-11-03,México,Cuba,México,Dionisio Mejía,31.0,False,False
1934-11-03,México,Cuba,México,Dionisio Mejía,40.0,False,False
1934-11-03,México,Cuba,México,Felipe Rosas,72.0,False,False
1934-11-03,México,Cuba,México,Dionisio Mejía,79.0,False,False
1934-11-03,España,Portugal,España,Eduardo González Valiño,3.0,False,False
1934-11-03,España,Portugal,España,Isidro Lángara,13.0,False,False
1934-11-03,España,Portugal,España,Isidro Lángara,14.0,False,False
1934-11-03,España,Portugal,España,Isidro Lángara,46.0,False,False
1934-11-03,España,Portugal,España,Luis Regueiro,65.0,False,False
1934-11-03,España,Portugal,España,Martí Ventolrà,68.0,False,False
1934-11-03,España,Portugal,España,Luis Regueiro,70.0,False,False
1934-11-03,España,Portugal,España,Isidro Lángara,71.0,False,False
1934-11-03,España,Portugal,España,Isidro Lángara,85.0,False,False
,Egipto,Israel,Egipto,Mahmoud Mokhtar El-Tetsh,11.0,False,False
,Egipto,Israel,Egipto,Mostafa Taha,21.0,False,False
,Egipto,Israel,Egipto,Mahmoud Mokhtar El-Tetsh,35.0,False,False
,Egipto,Israel,Egipto,Mohamed Latif,43.0,False,False
,Egipto,Israel,Egipto,Mahmoud Mokhtar El-Tetsh,51.0,False,False
,Egipto,Israel,Egipto,Mostafa Taha,79.0,False,False
,Egipto,Israel,Egipto,Mohamed Latif,87.0,False,False
,México,Cuba,México,Manuel Alonso,32.0,False,False
,México,Cuba,México,José Ruvalcaba,41.0,False,False
,México,Cuba,México,Fernando Marcos,55.0,False,False
,México,Cuba,México,Manuel Alonso,75.0,False,False
,Portugal,España,Portugal,Vítor Silva,10.0,False,False
,Portugal,España,España,Isidro Lángara,12.0,False,False
,Portugal,España,España,Isidro Lángara,25.0,False,False
1934-06-04,Israel,Egipto,Egipto,Mohamed Latif,2.0,False,False
1934-06-04,Israel,Egipto,Egipto,Mahmoud Mokhtar El-Tetsh,7.0,False,False
1934-06-04,Israel,Egipto,Egipto,Mahmoud Mokhtar El-Tetsh,22.0,False,False
1934-06-04,Israel,Egipto,Egipto,Abdulrahman Fawzi,35.0,False,False
1934-08-04,Países Bajos,Republic Of Ireland,Países Bajos,Kick Smit,41.0,False,False
1934-08-04,Países Bajos,Republic Of Ireland,Países Bajos,Bep Bakhuys,67.0,False,False
1934-08-04,Países Bajos,Republic Of Ireland,Países Bajos,Bep Bakhuys,78.0,False,False
1934-08-04,Países Bajos,Republic Of Ireland,Países Bajos,Leen Vente,83.0,False,False
1934-08-04,Países Bajos,Republic Of Ireland,Países Bajos,Kick Smit,85.0,False,False
,Luxembourg,Francia,Francia,Alfred Aston,3.0,False,False
,Luxembourg,Francia,Francia,Jean Nicolas,26.0,False,False
,Luxembourg,Francia,Francia,Jean Nicolas,67.0,False,False
,Luxembourg,Francia,Francia,Ernest Liberati,80.0,False,False
,Luxembourg,Francia,Francia,Jean Nicolas,85.0,False,False
,Luxembourg,Francia,Francia,Jean Nicolas,89.0,False,False
,Austria,Bulgaria,Austria,Johann Horvath,19.0,False,False
,Austria,Bulgaria,Austria,Johann Horvath,22.0,False,False
,Austria,Bulgaria,Austria,Johann Horvath,33.0,False,False
,Austria,Bulgaria,Austria,Karl Zischek,59.0,False,False
,Austria,Bulgaria,Austria,Rudolf Viertl,62.0,False,False
,Austria,Bulgaria,Austria,Matthias Sindelar,67.0,False,False
,Bélgica,Países Bajos,Bélgica,Laurent Grimmonprez,51.0,False,False
,Bélgica,Países Bajos,Países Bajos,Kick Smit,60.0,False,False
,Bélgica,Países Bajos,Países Bajos,Bep Bakhuys,62.0,False,False
,Bélgica,Países Bajos,Países Bajos,Leen Vente,64.0,False,False
,Bélgica,Países Bajos,Bélgica,Bernard Voorhoof,71.0,False,False
,Bélgica,Países Bajos,Países Bajos,Bep Bakhuys,84.0,False,False
,México,Estados Unidos,México,Manuel Alonso,25.0,False,False
,México,Estados Unidos,Estados Unidos,Aldo Donelli,28.0,False,False
,México,Estados Unidos,Estados Unidos,Aldo Donelli,32.0,False,False
,México,Estados Unidos,Estados Unidos,Aldo Donelli,74.0,False,False
,México,Estados Unidos,México,Dionisio Mejía,75.0,False,False
,México,Estados Unidos,Estados Unidos,Aldo Donelli,87.0,False,False
,Argentina,Suecia,Argentina,Ernesto Belis,4.0,False,False
,Argentina,Suecia,Suecia,Sven Jonasson,9.0,False,False
,Argentina,Suecia,Argentina,Alberto Galateo,48.0,False,False
,Argentina,Suecia,Suecia,Sven Jonasson,67.0,False,False
,Argentina,Suecia,Suecia,Knut Kroon,79.0,False,False
,Austria,Francia,Francia,Jean Nicolas,18.0,False,False
,Austria,Francia,Austria,Matthias Sindelar,44.0,False,False
,Austria,Francia,Austria,Anton Schall,93.0,False,False
,Austria,Francia,Austria,Josef Bican,109.0,False,False
,Austria,Francia,Francia,Georges Verriest,116.0,False,False
,Bélgica,Alemania,Alemania,Stanislaus Kobierski,25.0,False,False
,Bélgica,Alemania,Bélgica,Bernard Voorhoof,29.0,False,False
,Bélgica,Alemania,Bélgica,Bernard Voorhoof,43.0,False,False
,Bélgica,Alemania,Alemania,Otto Siffling,49.0,False,False
,Bélgica,Alemania,Alemania,Edmund Conen,66.0,False,False
,Bélgica,Alemania,Alemania,Edmund Conen,70.0,False,False
,Bélgica,Alemania,Alemania,Edmund Conen,87.0,False,False
,Brasil,España,España,José Iraragorri,18.0,False,False
,Brasil,España,España,José Iraragorri,25.0,False,False
,Brasil,España,España,Isidro Lángara,29.0,False,False
,Brasil,España,Brasil,Leônidas,55.0,False,False
,Egipto,Hungary,Egipto,Abdulrahman Fawzi,35.0,False,False
,Egipto,Hungary,Egipto,Abdulrahman Fawzi,39.0,False,False
,Italia,Estados Unidos,Estados Unidos,Aldo Donelli,57.0,False,False
,Países Bajos,Suiza,Suiza,Leopold Kielholz,7.0,False,False
,Países Bajos,Suiza,Países Bajos,Kick Smit,29.0,False,False
,Países Bajos,Suiza,Suiza,Leopold Kielholz,43.0,False,False
,Países Bajos,Suiza,Suiza,André Abegglen,66.0,False,False
,Países Bajos,Suiza,Países Bajos,Leen Vente,69.0,False,False
,Austria,Hungary,Austria,Johann Horvath,8.0,False,False
,Austria,Hungary,Austria,Karl Zischek,51.0,False,False
,Czechoslovakia,Suiza,Suiza,Leopold Kielholz,18.0,False,False
,Czechoslovakia,Suiza,Suiza,Willy Jäggi,78.0,False,False
,Alemania,Suecia,Alemania,Karl Hohmann,60.0,False,False
,Alemania,Suecia,Alemania,Karl Hohmann,63.0,False,False
,Alemania,Suecia,Suecia,Gösta Dunker,82.0,False,False
,Italia,España,España,Luis Regueiro,30.0,False,False
1934-03-06,Czechoslovakia,Alemania,Alemania,Rudolf Noack,62.0,False,False
1934-07-06,Austria,Alemania,Alemania,Ernst Lehner,1.0,False,False
1934-07-06,Austria,Alemania,Alemania,Edmund Conen,27.0,False,False
1934-07-06,Austria,Alemania,Austria,Johann Horvath,28.0,False,False
1934-07-06,Austria,Alemania,Alemania,Ernst Lehner,42.0,False,False
1934-07-06,Austria,Alemania,Austria,Karl Sesta,54.0,False,False
1935-06-01,Argentina,Chile,Argentina,Miguel Angel Lauri,28.0,False,False
1935-06-01,Argentina,Chile,Argentina,Arturo Arrieta,49.0,False,False
1935-06-01,Argentina,Chile,Argentina,Diego García,57.0,False,False
1935-06-01,Argentina,Chile,Argentina,Herminio Masantonio,71.0,False,False
,Perú,Uruguay,Uruguay,Héctor Castro,80.0,False,False
,Chile,Uruguay,Uruguay,Aníbal Ciocca,33.0,False,False
,Chile,Uruguay,Uruguay,Aníbal Ciocca,35.0,False,False
,Perú,Argentina,Argentina,Herminio Masantonio,10.0,False,False
,Perú,Argentina,Argentina,Diego García,50.0,False,False
,Perú,Argentina,Argentina,Herminio Masantonio,61.0,False,False
,Perú,Argentina,Argentina,Herminio Masantonio,81.0,False,False
,Argentina,Uruguay,Uruguay,Héctor Castro,18.0,False,False
,Argentina,Uruguay,Uruguay,José Taboada,28.0,False,False
,Argentina,Uruguay,Uruguay,Aníbal Ciocca,36.0,False,False
,Brasil,Perú,Brasil,Roberto Emílio da Cunha,7.0,False,False
,Brasil,Perú,Brasil,Afonso Guimarães da Silva,30.0,False,False
,Brasil,Perú,Brasil,Niginho,57.0,False,False
,Argentina,Chile,Argentina,Francisco Varallo,30.0,False,False
,Argentina,Chile,Argentina,Francisco Varallo,43.0,False,False
1937-02-01,Paraguay,Uruguay,Paraguay,Amadeo Ortega,9.0,False,False
1937-02-01,Paraguay,Uruguay,Uruguay,Severino Varela,16.0,False,False
1937-02-01,Paraguay,Uruguay,Uruguay,Severino Varela,28.0,False,False
1937-02-01,Paraguay,Uruguay,Paraguay,Aurelio González,35.0,False,False
1937-02-01,Paraguay,Uruguay,Paraguay,Adolfo Erico,38.0,False,False
1937-02-01,Paraguay,Uruguay,Paraguay,Amadeo Ortega,79.0,False,False
1937-03-01,Brasil,Chile,Brasil,Patesko,2.0,False,False
1937-03-01,Brasil,Chile,Brasil,Carvalho Leite,6.0,False,False
1937-03-01,Brasil,Chile,Brasil,Patesko,26.0,False,False
1937-03-01,Brasil,Chile,Brasil,Luíz Mesquita de Oliveira,35.0,False,False
1937-03-01,Brasil,Chile,Brasil,Luíz Mesquita de Oliveira,40.0,False,False
1937-03-01,Brasil,Chile,Brasil,Roberto Emílio da Cunha,68.0,False,False
1937-06-01,Perú,Uruguay,Uruguay,Adelaido Camaití,16.0,False,False
1937-06-01,Perú,Uruguay,Uruguay,Severino Varela,31.0,False,False
1937-06-01,Perú,Uruguay,Uruguay,Severino Varela,56.0,False,False
1937-06-01,Perú,Uruguay,Uruguay,Juan Píriz,79.0,False,False
1937-09-01,Argentina,Paraguay,Argentina,Alejandro Scopelli,5.0,False,False
1937-09-01,Argentina,Paraguay,Argentina,Enrique García,8.0,False,False
1937-09-01,Argentina,Paraguay,Argentina,Alberto Zozaya,33.0,False,False
1937-09-01,Argentina,Paraguay,Argentina,Alejandro Scopelli,54.0,False,False
1937-09-01,Argentina,Paraguay,Argentina,Alberto Zozaya,75.0,False,False
1937-09-01,Argentina,Paraguay,Argentina,Alberto Zozaya,82.0,False,False
1937-09-01,Argentina,Paraguay,Paraguay,Aurelio González,86.0,False,False
,Brasil,Paraguay,Brasil,Patesko,31.0,False,False
,Brasil,Paraguay,Brasil,Luíz Mesquita de Oliveira,42.0,False,False
,Brasil,Paraguay,Brasil,Luíz Mesquita de Oliveira,51.0,False,False
,Brasil,Paraguay,Brasil,Carvalho Leite,59.0,False,False
,Brasil,Paraguay,Brasil,Patesko,67.0,False,False
,Argentina,Perú,Argentina,Alberto Zozaya,55.0,False,False
,Chile,Paraguay,Paraguay,Juan Amarilla,5.0,False,False
,Chile,Paraguay,Paraguay,Martín Flor,47.0,False,False
,Chile,Paraguay,Paraguay,Raúl Núñez Velloso,78.0,False,False
,Brasil,Uruguay,Uruguay,Segundo Villadóniga,1.0,False,False
,Brasil,Uruguay,Brasil,Carvalho Leite,36.0,False,False
,Brasil,Uruguay,Uruguay,Juan Píriz,66.0,False,False
,Brasil,Uruguay,Brasil,Antônio Almeida,72.0,False,False
,Brasil,Uruguay,Brasil,Niginho,77.0,False,False
,Argentina,Uruguay,Uruguay,Eduardo Ithurbide,5.0,False,False
,Argentina,Uruguay,Uruguay,Juan Píriz,51.0,False,False
,Argentina,Uruguay,Uruguay,Severino Varela,58.0,False,False
,Argentina,Uruguay,Argentina,Francisco Varallo,63.0,False,False
,Argentina,Uruguay,Argentina,Alberto Zozaya,68.0,False,False
,Argentina,Brasil,Argentina,Enrique García,48.0,False,False
1937-01-02,Argentina,Brasil,Argentina,Vicente de la Mata,102.0,False,False
1937-01-02,Argentina,Brasil,Argentina,Vicente de la Mata,112.0,False,False
,Suecia,Finland,Suecia,Lennart Bunke,60.0,False,False
,Suecia,Finland,Suecia,Erik Persson,65.0,False,False
,Suecia,Finland,Suecia,Kurt Svanström,68.0,False,False
,Suecia,Finland,Suecia,Lennart Bunke,82.0,False,False
,Suecia,Estonia,Suecia,Gustav Josefsson,7.0,False,False
,Suecia,Estonia,Suecia,Lennart Bunke,40.0,False,False
,Suecia,Estonia,Suecia,Gustav Josefsson,41.0,False,False
,Suecia,Estonia,Suecia,Sven Jonasson,49.0,False,False
,Suecia,Estonia,Suecia,Gustav Wetterström,73.0,False,False
,Suecia,Estonia,Suecia,Gustav Wetterström,77.0,False,False
,Suecia,Estonia,Suecia,Gustav Wetterström,84.0,False,False
,Finland,Alemania,Alemania,Ernst Lehner,26.0,False,False
,Finland,Alemania,Alemania,Adolf Urban,38.0,False,False
,Alemania,Estonia,Alemania,Ernst Lehner,50.0,False,False
,Alemania,Estonia,Alemania,Josef Gauchel,53.0,False,False
,Alemania,Estonia,Alemania,Ernst Lehner,65.0,False,False
,Alemania,Estonia,Alemania,Josef Gauchel,86.0,False,False
1937-05-10,Austria,Latvia,Austria,Camillo Jerusalem,15.0,False,False
1937-05-10,Austria,Latvia,Austria,Franz Binder,33.0,False,False
1937-10-10,Noruega,Republic Of Ireland,Noruega,Reidar Kvammen,30.0,False,False
1937-10-10,Noruega,Republic Of Ireland,Noruega,Reidar Kvammen,64.0,False,False
1937-10-10,Noruega,Republic Of Ireland,Noruega,Alf Martinsen,78.0,False,False
1937-07-11,Republic Of Ireland,Noruega,Noruega,Reidar Kvammen,16.0,False,False
1937-07-11,Republic Of Ireland,Noruega,Noruega,Reidar Kvammen,33.0,False,False
1937-07-11,Republic Of Ireland,Noruega,Noruega,Alf Martinsen,49.0,False,False
,Alemania,Suecia,Alemania,Otto Siffling,2.0,False,False
,Alemania,Suecia,Alemania,Fritz Szepan,8.0,False,False
,Alemania,Suecia,Alemania,Helmut Schön,48.0,False,False
,Alemania,Suecia,Alemania,Otto Siffling,57.0,False,False
